phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
2405172,http://signsoflifemissions.org/powerpoints/power.php,http://www.phishtank.com/phish_detail.php?phish_id=2405172,2014-04-16T05:22:28+00:00,yes,2014-05-16T04:28:39+00:00,yes,Other
2404790,http://travellisters.com/wp-includes/wp-app.php.php,http://www.phishtank.com/phish_detail.php?phish_id=2404790,2014-04-16T04:44:26+00:00,yes,2014-08-01T19:16:34+00:00,yes,Other
2404422,http://poste-18000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2404422,2014-04-16T03:49:27+00:00,yes,2014-04-17T01:36:27+00:00,yes,"Poste Italiane"
2404368,http://poste-16000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2404368,2014-04-16T03:42:26+00:00,yes,2014-04-17T07:29:05+00:00,yes,"Poste Italiane"
2404146,http://fut13coinssupport.yolasite.com/?formI16PostFailed=true,http://www.phishtank.com/phish_detail.php?phish_id=2404146,2014-04-16T03:20:52+00:00,yes,2014-06-03T10:12:41+00:00,yes,Other
2403861,http://www.bjcurio.com/js/index.htm?http://us.battle.net/login/en/?ref=http%3A%2F%2Foysrjawus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2403861,2014-04-16T02:46:20+00:00,yes,2014-04-27T12:31:53+00:00,yes,Other
2403583,http://poste-13000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403583,2014-04-16T02:15:06+00:00,yes,2014-04-16T09:55:25+00:00,yes,"Poste Italiane"
2403555,http://poste-14000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403555,2014-04-16T02:11:30+00:00,yes,2014-04-17T01:58:24+00:00,yes,"Poste Italiane"
2403542,http://poste-15000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403542,2014-04-16T02:10:08+00:00,yes,2014-04-17T01:58:24+00:00,yes,"Poste Italiane"
2403531,http://poste-14000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403531,2014-04-16T02:08:32+00:00,yes,2014-04-17T01:58:24+00:00,yes,"Poste Italiane"
2403516,http://poste-13000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403516,2014-04-16T02:06:29+00:00,yes,2014-04-17T01:56:59+00:00,yes,"Poste Italiane"
2403508,http://poste-15000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403508,2014-04-16T02:05:32+00:00,yes,2014-04-17T01:59:15+00:00,yes,"Poste Italiane"
2403497,http://poste-15000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2403497,2014-04-16T02:04:27+00:00,yes,2014-04-17T01:59:15+00:00,yes,"Poste Italiane"
2402874,http://www.anita-gd.com/images/?amp;,http://www.phishtank.com/phish_detail.php?phish_id=2402874,2014-04-16T00:52:46+00:00,yes,2014-05-02T10:46:15+00:00,yes,Other
2402633,http://poste-12000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402633,2014-04-16T00:24:02+00:00,yes,2014-04-17T02:25:52+00:00,yes,"Poste Italiane"
2402623,http://poste-12000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402623,2014-04-16T00:22:50+00:00,yes,2014-04-19T00:55:23+00:00,yes,"Poste Italiane"
2402611,http://poste-12000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402611,2014-04-16T00:21:32+00:00,yes,2014-04-17T00:28:35+00:00,yes,"Poste Italiane"
2402597,http://poste-11000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402597,2014-04-16T00:20:06+00:00,yes,2014-04-22T08:51:13+00:00,yes,"Poste Italiane"
2402583,http://poste-11000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402583,2014-04-16T00:18:35+00:00,yes,2014-04-24T23:58:44+00:00,yes,"Poste Italiane"
2402574,http://poste-11000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402574,2014-04-16T00:17:35+00:00,yes,2014-04-17T19:24:36+00:00,yes,"Poste Italiane"
2402553,http://poste-10000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402553,2014-04-16T00:14:47+00:00,yes,2014-04-17T02:28:46+00:00,yes,"Poste Italiane"
2402536,http://poste-10000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402536,2014-04-16T00:12:44+00:00,yes,2014-04-17T02:29:27+00:00,yes,"Poste Italiane"
2402526,http://poste-10000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2402526,2014-04-16T00:11:00+00:00,yes,2014-04-17T00:28:35+00:00,yes,"Poste Italiane"
2402126,http://www.youyoupzh.com/images/?amp;,http://www.phishtank.com/phish_detail.php?phish_id=2402126,2014-04-15T23:16:22+00:00,yes,2014-08-06T01:47:56+00:00,yes,Other
2401734,http://webnotas.dstemuco.cl/PHPMYADMIN/us/skcom.html,http://www.phishtank.com/phish_detail.php?phish_id=2401734,2014-04-15T22:07:18+00:00,yes,2014-04-17T21:20:28+00:00,yes,Other
2401583,http://presslinkpr.com/del,http://www.phishtank.com/phish_detail.php?phish_id=2401583,2014-04-15T21:41:50+00:00,yes,2014-05-08T00:33:35+00:00,yes,Other
2401021,http://shshide.com/js/?amp,http://www.phishtank.com/phish_detail.php?phish_id=2401021,2014-04-15T20:01:44+00:00,yes,2014-05-08T19:37:04+00:00,yes,Other
2401019,http://shshide.com/js?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=2401019,2014-04-15T20:01:23+00:00,yes,2014-05-04T11:41:29+00:00,yes,Other
2400960,http://www.jonathan-michael.com/wp-content/dt5/index.html,http://www.phishtank.com/phish_detail.php?phish_id=2400960,2014-04-15T19:52:36+00:00,yes,2014-05-03T00:03:30+00:00,yes,Other
2400054,http://searchmonetisation.com.au/wp-content/uploads/2012/03/sum/mail.htm,http://www.phishtank.com/phish_detail.php?phish_id=2400054,2014-04-15T17:48:01+00:00,yes,2014-05-04T22:17:31+00:00,yes,Other
2399769,http://www.zxcgzx.com/js/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2399769,2014-04-15T17:12:32+00:00,yes,2014-05-02T11:10:54+00:00,yes,Other
2398986,http://www.580clean.com/images/?ref=http%3A%2F%2Floivcsius.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398986,2014-04-15T15:41:07+00:00,yes,2014-05-05T02:30:10+00:00,yes,Other
2398982,http://www.580clean.com/images/?ref=http%3A%2F%2Fuvtylkeus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398982,2014-04-15T15:40:58+00:00,yes,2014-04-17T11:09:47+00:00,yes,Other
2398974,http://www.580clean.com/images/?ref=http%3A%2F%2Fbiqgddhus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398974,2014-04-15T15:40:35+00:00,yes,2014-04-20T06:52:12+00:00,yes,Other
2398959,http://www.580clean.com/images/?ref=http%3A%2F%2Ffahntqjus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398959,2014-04-15T15:39:28+00:00,yes,2014-05-05T10:57:00+00:00,yes,Other
2398957,http://www.580clean.com/images/?ref=http%3A%2F%2Fpowtziius.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398957,2014-04-15T15:39:12+00:00,yes,2014-05-05T10:56:08+00:00,yes,Other
2398788,http://www.joeknowsgayporn.com/aol.com/update.htm,http://www.phishtank.com/phish_detail.php?phish_id=2398788,2014-04-15T15:18:30+00:00,yes,2014-05-04T00:53:10+00:00,yes,Other
2398637,http://siamonlinestore.com/extras/orders/Email-login%20verification.html,http://www.phishtank.com/phish_detail.php?phish_id=2398637,2014-04-15T14:55:24+00:00,yes,2014-05-07T00:24:18+00:00,yes,Other
2398413,http://www.118bm.com/images/?ref=http%3A%2F%2Fcjmlaruus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398413,2014-04-15T14:34:05+00:00,yes,2014-05-08T18:14:08+00:00,yes,Other
2398406,http://www.118bm.com/images/?ref=http%3A%2F%2Fedjjjzous.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398406,2014-04-15T14:32:52+00:00,yes,2014-05-03T21:39:48+00:00,yes,Other
2398395,http://www.118bm.com/images/?ref=http%3A%2F%2Faibrqhpus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2398395,2014-04-15T14:31:10+00:00,yes,2014-05-01T20:56:22+00:00,yes,Other
2398219,http://www.xcwczx.com/css/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jfaomfiamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2398219,2014-04-15T14:04:09+00:00,yes,2014-04-19T15:21:15+00:00,yes,Other
2397999,http://filesharez.3owl.com/properties/,http://www.phishtank.com/phish_detail.php?phish_id=2397999,2014-04-15T13:45:09+00:00,yes,2014-06-19T05:14:35+00:00,yes,Other
2397995,http://poste-6000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397995,2014-04-15T13:44:45+00:00,yes,2014-04-15T22:08:54+00:00,yes,"Poste Italiane"
2397923,http://poste-6000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397923,2014-04-15T13:36:15+00:00,yes,2014-04-15T22:01:53+00:00,yes,"Poste Italiane"
2397905,http://poste-5000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397905,2014-04-15T13:33:29+00:00,yes,2014-04-19T18:28:12+00:00,yes,"Poste Italiane"
2397874,http://poste-5000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397874,2014-04-15T13:29:08+00:00,yes,2014-04-16T18:18:44+00:00,yes,"Poste Italiane"
2397856,http://poste-5000-1.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397856,2014-04-15T13:26:01+00:00,yes,2014-04-17T00:22:02+00:00,yes,"Poste Italiane"
2397783,http://www.katlodeeche.com/remax/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2397783,2014-04-15T13:14:56+00:00,yes,2014-05-04T23:31:05+00:00,yes,Other
2397768,http://poste-4000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397768,2014-04-15T13:12:57+00:00,yes,2014-04-21T12:59:31+00:00,yes,"Poste Italiane"
2397761,http://poste-4000-2.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2397761,2014-04-15T13:11:46+00:00,yes,2014-04-16T01:58:39+00:00,yes,"Poste Italiane"
2397697,http://sdsaibo.com/Img/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ztwryrqamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397697,2014-04-15T13:02:26+00:00,yes,2014-04-29T01:50:53+00:00,yes,Other
2397696,http://sdsaibo.com/Img/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;adhszimamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397696,2014-04-15T13:02:19+00:00,yes,2014-04-18T20:12:48+00:00,yes,Other
2397683,http://www.tscsgy.com/cert/login.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;qidtusqamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397683,2014-04-15T13:00:45+00:00,yes,2014-04-19T14:32:27+00:00,yes,Other
2397681,http://www.tscsgy.com/cert/login.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;devnticamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397681,2014-04-15T13:00:37+00:00,yes,2014-05-05T20:54:36+00:00,yes,Other
2397532,http://www.mairie-muret.fr/sites/default/files/imagefield_default_images/uni-1.html,http://www.phishtank.com/phish_detail.php?phish_id=2397532,2014-04-15T12:41:28+00:00,yes,2014-05-12T19:38:59+00:00,yes,Other
2397415,http://www.eio.com.cn/images/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;cbdczdbamp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397415,2014-04-15T12:27:23+00:00,yes,2014-04-18T21:07:10+00:00,yes,Other
2397413,http://www.eio.com.cn/images/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jlendhramp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=2397413,2014-04-15T12:27:15+00:00,yes,2014-04-18T21:07:54+00:00,yes,Other
2397215,http://www.comptoir-roannais-caoutchouc.com/images/alertverification/home/e657054de315be879004df4c428bb759/confirm.html?/cgi-bin/roo2.php?cmd=_login-success&amp;login_cmd=_login-done&amp;login_access=36290441,http://www.phishtank.com/phish_detail.php?phish_id=2397215,2014-04-15T11:58:20+00:00,yes,2014-04-18T21:28:18+00:00,yes,PayPal
2396951,http://www.bjcurio.com/js/index.htm?ref=http%3A%2F%2Fpwqlphkus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2396951,2014-04-15T11:22:54+00:00,yes,2014-05-02T19:03:49+00:00,yes,Other
2396949,http://118bm.com/images/?%C3&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=2396949,2014-04-15T11:22:41+00:00,yes,2014-04-18T20:18:04+00:00,yes,Other
2396670,http://www.stevegianolaw.com/document1,http://www.phishtank.com/phish_detail.php?phish_id=2396670,2014-04-15T10:37:54+00:00,yes,2014-04-17T00:30:40+00:00,yes,Other
2396468,http://www.horcsogfalvi.com/googleDoc/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2396468,2014-04-15T10:19:31+00:00,yes,2014-04-21T18:39:26+00:00,yes,Other
2395634,http://epoint.com.tr/plugins/user/2013gdocs/,http://www.phishtank.com/phish_detail.php?phish_id=2395634,2014-04-15T06:01:47+00:00,yes,2014-04-15T22:03:56+00:00,yes,Other
2395633,http://epoint.com.tr/plugins/user/2013gdocs,http://www.phishtank.com/phish_detail.php?phish_id=2395633,2014-04-15T06:01:45+00:00,yes,2014-04-15T22:03:56+00:00,yes,Other
2395625,http://www.hydr-aid.com/images/gm/do/gdocs/gdocs,http://www.phishtank.com/phish_detail.php?phish_id=2395625,2014-04-15T06:01:13+00:00,yes,2014-04-19T17:29:46+00:00,yes,Other
2395591,http://poste-3000-3.de.vc,http://www.phishtank.com/phish_detail.php?phish_id=2395591,2014-04-15T05:33:28+00:00,yes,2014-04-15T21:55:06+00:00,yes,"Poste Italiane"
2395590,http://poste-2000-2.de.vc,http://www.phishtank.com/phish_detail.php?phish_id=2395590,2014-04-15T05:33:21+00:00,yes,2014-04-15T18:00:26+00:00,yes,"Poste Italiane"
2395567,http://poste-1000-1.de.vc,http://www.phishtank.com/phish_detail.php?phish_id=2395567,2014-04-15T05:30:36+00:00,yes,2014-04-15T21:55:47+00:00,yes,"Poste Italiane"
2395558,http://smarturl.it/a-x3,http://www.phishtank.com/phish_detail.php?phish_id=2395558,2014-04-15T05:29:12+00:00,yes,2014-04-15T21:55:47+00:00,yes,"Poste Italiane"
2395556,http://smarturl.it/a-x2,http://www.phishtank.com/phish_detail.php?phish_id=2395556,2014-04-15T05:29:06+00:00,yes,2014-04-15T21:56:31+00:00,yes,"Poste Italiane"
2395555,http://smarturl.it/a-x1,http://www.phishtank.com/phish_detail.php?phish_id=2395555,2014-04-15T05:28:57+00:00,yes,2014-04-15T21:57:12+00:00,yes,"Poste Italiane"
2395523,http://poste-1000-3.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=2395523,2014-04-15T05:24:48+00:00,yes,2014-04-15T21:59:14+00:00,yes,"Poste Italiane"
2395412,http://randonnees.saulnois.free.fr/red.php,http://www.phishtank.com/phish_detail.php?phish_id=2395412,2014-04-15T05:13:39+00:00,yes,2014-05-17T14:13:20+00:00,yes,PayPal
2395336,http://www.stevegianolaw.com/document1/,http://www.phishtank.com/phish_detail.php?phish_id=2395336,2014-04-15T05:02:25+00:00,yes,2014-04-15T17:59:07+00:00,yes,Other
2395331,http://www.hydr-aid.com/images/gm/do/gdocs/gdocs/,http://www.phishtank.com/phish_detail.php?phish_id=2395331,2014-04-15T05:01:49+00:00,yes,2014-05-02T11:44:26+00:00,yes,Other
2394428,http://thaiproducttechnology.com/cmsadmins/new/unkn/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2394428,2014-04-14T21:10:55+00:00,yes,2014-05-03T01:00:16+00:00,yes,Other
2394340,http://eastalgarvevilla.com/rhythem/investmenttt/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2394340,2014-04-14T19:22:05+00:00,yes,2014-05-02T14:01:38+00:00,yes,Other
2394317,http://poste-119.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp,http://www.phishtank.com/phish_detail.php?phish_id=2394317,2014-04-14T19:04:54+00:00,yes,2014-04-19T18:28:59+00:00,yes,"Poste Italiane"
2394296,http://poste-123.net.tf/,http://www.phishtank.com/phish_detail.php?phish_id=2394296,2014-04-14T18:39:18+00:00,yes,2014-04-15T04:18:20+00:00,yes,"Poste Italiane"
2394256,http://www.keksd.com/googledocss/googledocss/sss/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=2394256,2014-04-14T18:21:05+00:00,yes,2014-04-15T04:19:57+00:00,yes,Other
2394251,https://docs.google.com/forms/d/1RbTXQnC5HupHqSwKwNUEaufzyuwghKXAtvzCla_kCxA/edit,http://www.phishtank.com/phish_detail.php?phish_id=2394251,2014-04-14T18:20:39+00:00,yes,2014-05-07T09:37:11+00:00,yes,Other
2394140,http://americanas2010.br30.com/,http://www.phishtank.com/phish_detail.php?phish_id=2394140,2014-04-14T17:31:34+00:00,yes,2014-04-14T17:33:18+00:00,yes,Other
2394072,http://www.ustaxservice.net/images/Doc2013/Doc2013/,http://www.phishtank.com/phish_detail.php?phish_id=2394072,2014-04-14T16:01:38+00:00,yes,2014-04-15T19:25:27+00:00,yes,Other
2394071,http://www.ustaxservice.net/images/Doc2013/Doc2013,http://www.phishtank.com/phish_detail.php?phish_id=2394071,2014-04-14T16:01:37+00:00,yes,2014-04-15T11:40:23+00:00,yes,Other
2394069,http://www.stevegianolaw.com/seckies_file/index.html,http://www.phishtank.com/phish_detail.php?phish_id=2394069,2014-04-14T16:01:23+00:00,yes,2014-04-15T10:03:12+00:00,yes,Other
2394068,http://www.stevegianolaw.com/seckies_file/mail.php,http://www.phishtank.com/phish_detail.php?phish_id=2394068,2014-04-14T16:01:22+00:00,yes,2014-04-27T00:55:52+00:00,yes,Other
2394067,http://www.stevegianolaw.com/TrippleA%27s/,http://www.phishtank.com/phish_detail.php?phish_id=2394067,2014-04-14T16:01:16+00:00,yes,2014-04-15T04:02:17+00:00,yes,Other
2394066,http://www.stevegianolaw.com/jdoc_filww/,http://www.phishtank.com/phish_detail.php?phish_id=2394066,2014-04-14T16:01:10+00:00,yes,2014-04-17T21:17:00+00:00,yes,Other
2394065,http://www.stevegianolaw.com/jdoc_filww,http://www.phishtank.com/phish_detail.php?phish_id=2394065,2014-04-14T16:01:09+00:00,yes,2014-04-15T10:02:32+00:00,yes,Other
2394042,http://poste-121.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394042,2014-04-14T15:17:32+00:00,yes,2014-04-18T21:28:19+00:00,yes,"Poste Italiane"
2394041,http://poste-120.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394041,2014-04-14T15:17:23+00:00,yes,2014-04-15T03:58:56+00:00,yes,"Poste Italiane"
2394040,http://poste-119.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394040,2014-04-14T15:17:09+00:00,yes,2014-04-15T03:58:56+00:00,yes,"Poste Italiane"
2394039,http://poste-118.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394039,2014-04-14T15:17:00+00:00,yes,2014-04-15T03:59:33+00:00,yes,"Poste Italiane"
2394038,http://poste-117.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394038,2014-04-14T15:16:51+00:00,yes,2014-04-15T03:59:33+00:00,yes,"Poste Italiane"
2394032,http://poste-116.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394032,2014-04-14T15:08:26+00:00,yes,2014-05-07T09:42:22+00:00,yes,"Poste Italiane"
2394031,http://poste-115.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394031,2014-04-14T15:08:21+00:00,yes,2014-04-15T03:58:56+00:00,yes,"Poste Italiane"
2394030,http://poste-114.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394030,2014-04-14T15:08:17+00:00,yes,2014-05-03T01:00:17+00:00,yes,"Poste Italiane"
2394028,http://poste-112.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394028,2014-04-14T15:08:07+00:00,yes,2014-04-15T04:00:49+00:00,yes,"Poste Italiane"
2394026,http://poste-111.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394026,2014-04-14T15:05:43+00:00,yes,2014-05-01T19:03:15+00:00,yes,"Poste Italiane"
2394025,http://poste-110.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2394025,2014-04-14T15:05:38+00:00,yes,2014-04-15T04:00:49+00:00,yes,"Poste Italiane"
2393778,"http://cowesview.co.uk/components/com_contact/views/contact/tmpl/xxx/?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hm=uk`1d72f j2b2vi&amp;hm=uk`1d72f j2b2vi&amp;hm=uk`1d72f j2b2vi&amp;lt;265&amp;lt;265bidderblocklogin&amp;lt;265bidderblocklogin&amp;hc=1",http://www.phishtank.com/phish_detail.php?phish_id=2393778,2014-04-14T12:04:52+00:00,yes,2014-04-30T10:26:17+00:00,yes,Other
2393777,"http://cowesview.co.uk/components/com_contact/views/contact/tmpl/xxx/?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hc=1&amp;hm=uk`1d72f j2b2vi&amp;hm=uk`1d72f j2b2vi&amp;hm=uk`1d72f j2b2vi&amp;lt;265&amp;lt;265bidderblocklogin&amp;lt;265bidderblocklogin",http://www.phishtank.com/phish_detail.php?phish_id=2393777,2014-04-14T12:03:44+00:00,yes,2014-04-16T17:49:02+00:00,yes,Other
2393774,"http://cowesview.co.uk/components/com_contact/views/contact/tmpl/xxx/?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f j2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f j2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f j2b2vi&amp;lt;26",http://www.phishtank.com/phish_detail.php?phish_id=2393774,2014-04-14T12:03:11+00:00,yes,2014-04-15T03:18:14+00:00,yes,Other
2393725,http://cowesview.co.uk/components/com_contact/views/contact/tmpl/xxx/?bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f+j2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f+j2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk%601d72f+j2b2vi&amp;lt;265,http://www.phishtank.com/phish_detail.php?phish_id=2393725,2014-04-14T11:21:08+00:00,yes,2014-04-27T18:53:30+00:00,yes,Other
2393589,http://www.martemetal.com.br/x3.html,http://www.phishtank.com/phish_detail.php?phish_id=2393589,2014-04-14T10:47:28+00:00,yes,2014-05-28T06:31:05+00:00,yes,PayPal
2393419,http://fencing-team-bocholt.de/tirf.php,http://www.phishtank.com/phish_detail.php?phish_id=2393419,2014-04-14T08:41:23+00:00,yes,2014-08-01T19:16:32+00:00,yes,"Capitec Bank"
2393136,http://poste-112.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp,http://www.phishtank.com/phish_detail.php?phish_id=2393136,2014-04-14T04:51:26+00:00,yes,2014-04-14T18:07:12+00:00,yes,"Poste Italiane"
2393122,http://x-newr4.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2393122,2014-04-14T04:45:57+00:00,yes,2014-04-14T21:17:58+00:00,yes,"Poste Italiane"
2393057,http://www.sterlinggt.com/data/settings/attachments/Alibaba.html,http://www.phishtank.com/phish_detail.php?phish_id=2393057,2014-04-14T04:00:30+00:00,yes,2014-04-16T16:51:33+00:00,yes,Other
2393055,http://poste-109.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp,http://www.phishtank.com/phish_detail.php?phish_id=2393055,2014-04-14T03:59:50+00:00,yes,2014-04-14T15:22:48+00:00,yes,"Poste Italiane"
2393054,http://poste-108.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp,http://www.phishtank.com/phish_detail.php?phish_id=2393054,2014-04-14T03:58:49+00:00,yes,2014-04-14T21:16:36+00:00,yes,"Poste Italiane"
2393048,http://poste-106.net.tf/,http://www.phishtank.com/phish_detail.php?phish_id=2393048,2014-04-14T03:54:45+00:00,yes,2014-04-14T15:22:48+00:00,yes,"Poste Italiane"
2392911,http://poste-95.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp,http://www.phishtank.com/phish_detail.php?phish_id=2392911,2014-04-14T02:58:51+00:00,yes,2014-04-14T13:28:15+00:00,yes,"Poste Italiane"
2392908,http://poste-102.net.tf/,http://www.phishtank.com/phish_detail.php?phish_id=2392908,2014-04-14T02:35:32+00:00,yes,2014-04-14T13:28:16+00:00,yes,"Poste Italiane"
2392907,http://poste-101.net.tf/,http://www.phishtank.com/phish_detail.php?phish_id=2392907,2014-04-14T02:34:12+00:00,yes,2014-04-14T13:28:16+00:00,yes,"Poste Italiane"
2392899,http://poste-96.net.tf/#myposte.poste.it/jod-fcc/fcc-authentication-failed.jsp?6c0a70f3a31c32762dacc3,http://www.phishtank.com/phish_detail.php?phish_id=2392899,2014-04-14T02:10:50+00:00,yes,2014-04-14T13:25:37+00:00,yes,"Poste Italiane"
2392826,http://fs11.formsite.com/Altibox/form2/index,http://www.phishtank.com/phish_detail.php?phish_id=2392826,2014-04-13T23:37:42+00:00,yes,2014-04-15T03:22:12+00:00,yes,Other
2392767,http://poste-93.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392767,2014-04-13T22:03:24+00:00,yes,2014-04-14T13:22:50+00:00,yes,"Poste Italiane"
2392766,http://poste-92.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392766,2014-04-13T22:03:20+00:00,yes,2014-04-14T13:22:50+00:00,yes,"Poste Italiane"
2392765,http://poste-91.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392765,2014-04-13T22:03:15+00:00,yes,2014-04-14T13:22:50+00:00,yes,"Poste Italiane"
2392764,http://poste-90.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392764,2014-04-13T22:03:11+00:00,yes,2014-04-14T13:22:51+00:00,yes,"Poste Italiane"
2392763,http://poste-89.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392763,2014-04-13T22:03:06+00:00,yes,2014-04-14T13:22:51+00:00,yes,"Poste Italiane"
2392762,http://poste-88.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392762,2014-04-13T22:03:02+00:00,yes,2014-04-14T13:22:53+00:00,yes,"Poste Italiane"
2392761,http://poste-87.net.tf,http://www.phishtank.com/phish_detail.php?phish_id=2392761,2014-04-13T22:02:59+00:00,yes,2014-04-14T13:22:53+00:00,yes,"Poste Italiane"
